,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_model__dropout_rate,param_model__init_mode,param_model__init_recurrent,param_model__init_units,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
20,1621.3767321109772,42.55834262109151,50.58444902896881,16.262885000696084,32,15,0.3,he_uniform,glorot_uniform,60,"{'batch_size': 32, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.9795454545454545,1.0,1.0,0.9835858585858586,0.9996212121212121,0.9998737373737374,0.9820707070707071,0.9983585858585858,0.9996212121212121,0.9906565656565657,0.9933333333333334,0.008093976013642342,23
21,1338.11396381855,64.42112103321546,52.46889114379883,14.17872308242907,32,15,0.3,he_uniform,orthogonal,17,"{'batch_size': 32, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.9121212121212121,0.998989898989899,0.9893939393939394,0.9001262626262626,1.0,0.9931818181818182,0.867550505050505,0.9832070707070707,0.9907828282828283,0.9438131313131313,0.9579166666666665,0.046058835650119846,84
22,1337.091807627678,88.22955330833878,54.962241888046265,17.945472209866097,32,15,0.3,he_uniform,orthogonal,30,"{'batch_size': 32, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9702020202020202,0.9987373737373737,0.9991161616161616,0.9626262626262626,0.9987373737373737,0.9991161616161616,0.9727272727272728,0.9954545454545455,0.9988636363636364,0.9911616161616161,0.9886742424242424,0.013603712546636861,46
23,1618.9207300901412,121.19472447333118,52.29831502437592,13.304261358021563,32,15,0.3,he_uniform,orthogonal,60,"{'batch_size': 32, 'epochs': 15, 'model__dropout_rate': 0.3, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9809343434343434,0.9997474747474747,0.9959595959595959,0.9801767676767676,1.0,0.9991161616161616,0.9787878787878788,0.9977272727272727,0.9992424242424243,0.9994949494949495,0.9931186868686869,0.008695132389016539,24
24,1712.9533949613572,183.9926782170612,45.11501710414886,14.638507073202739,32,20,0.2,glorot_uniform,glorot_uniform,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9335858585858586,0.9955808080808081,0.9938131313131313,0.9415404040404041,0.9878787878787879,0.9973484848484848,0.9438131313131313,0.9965909090909091,0.9974747474747475,0.9887626262626262,0.9776388888888891,0.02518168409389478,67
25,1733.2428270339965,63.5034318571538,58.780260181427,14.287826744342624,32,20,0.2,glorot_uniform,glorot_uniform,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9738636363636364,0.9977272727272727,0.9997474747474747,0.9719696969696969,0.9988636363636364,0.9997474747474747,0.9662878787878788,0.9972222222222222,0.9981060606060606,0.9972222222222222,0.9900757575757575,0.012829699476379748,38
26,2132.8113709688187,68.83308046270955,65.0091630935669,13.339826364053398,32,20,0.2,glorot_uniform,glorot_uniform,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 60}",0.990530303030303,0.9998737373737374,0.9998737373737374,0.9869949494949495,1.0,1.0,0.9957070707070707,0.9849747474747474,0.9912878787878788,1.0,0.9949242424242424,0.005668277917817469,12
27,1757.7315556049348,63.689447837413816,56.81322500705719,17.232078290838807,32,20,0.2,glorot_uniform,orthogonal,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 17}",0.9496212121212121,0.9974747474747475,0.9970959595959596,0.9398989898989899,0.997979797979798,0.9978535353535354,0.9333333333333333,0.9901515151515151,0.9977272727272727,0.9823232323232324,0.9783459595959595,0.025186798934709674,66
28,1753.9849858760833,77.01364813401523,55.27515668869019,23.251185207690387,32,20,0.2,glorot_uniform,orthogonal,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 30}",0.9703282828282829,0.9984848484848485,0.998989898989899,0.977020202020202,0.9998737373737374,0.9987373737373737,0.9650252525252525,0.9981060606060606,0.9934343434343434,0.9952020202020202,0.9895202020202021,0.012681067925303071,42
29,2160.0458212375643,99.6880674470452,47.544378304481505,14.871651153666345,32,20,0.2,glorot_uniform,orthogonal,60,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'glorot_uniform', 'model__init_recurrent': 'orthogonal', 'model__init_units': 60}",0.9902777777777778,0.986489898989899,1.0,0.9934343434343434,0.996969696969697,0.9994949494949495,0.992550505050505,0.9988636363636364,1.0,1.0,0.9958080808080808,0.0045897115927742566,4
30,1675.606213903427,114.85724667233423,48.16508677005768,13.779599584838675,32,20,0.2,he_uniform,glorot_uniform,17,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 17}",0.9597222222222223,0.9981060606060606,0.9974747474747475,0.9361111111111111,0.9967171717171717,0.9948232323232323,0.914520202020202,0.9902777777777778,0.9997474747474747,0.9832070707070707,0.977070707070707,0.028596307919910597,68
31,1826.4211003541946,78.89459651940051,62.47518591880798,15.12460614822506,32,20,0.2,he_uniform,glorot_uniform,30,"{'batch_size': 32, 'epochs': 20, 'model__dropout_rate': 0.2, 'model__init_mode': 'he_uniform', 'model__init_recurrent': 'glorot_uniform', 'model__init_units': 30}",0.9732323232323232,0.9998737373737374,0.9986111111111111,0.9777777777777777,1.0,0.9997474747474747,0.9782828282828283,0.997979797979798,1.0,0.9965909090909091,0.9922095959595959,0.010453607592247017,29
